Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Grupo de edad (product.metafields.shopify.age-group),Artículos de salud para bebés incluidos (product.metafields.shopify.baby-health-items-included),Características del vigilabebés (product.metafields.shopify.baby-monitor-features),Características del mobiliario para niños pequeños/bebés (product.metafields.shopify.baby-toddler-furniture-features),Características de sillas para niños pequeños/bebés (product.metafields.shopify.baby-toddler-seat-features),Características de la bolsa/caja (product.metafields.shopify.bag-case-features),Material de la bolsa/caja (product.metafields.shopify.bag-case-material),Características de almacenamiento de la bolsa/caja (product.metafields.shopify.bag-case-storage-features),Instrucciones de cuidado (product.metafields.shopify.care-instructions),Opciones de transporte (product.metafields.shopify.carry-options),Posiciones de transporte (product.metafields.shopify.carrying-positions),Instrucciones de limpieza (product.metafields.shopify.cleaning-instructions),Tipo de cierre (product.metafields.shopify.closure-type),Color (product.metafields.shopify.color-pattern),Tecnología de conectividad (product.metafields.shopify.connectivity-technology),Tipo de control (product.metafields.shopify.control-type),Características de desarrollo (product.metafields.shopify.developmental-features),Características del organizador de pañales (product.metafields.shopify.diaper-organizer-features),Modo de color de pantalla (product.metafields.shopify.display-color-mode),Tecnología de pantalla (product.metafields.shopify.display-technology),Tejido (product.metafields.shopify.fabric),Mecanismo de plegado (product.metafields.shopify.folding-mechanism),Material de muebles/componentes (product.metafields.shopify.furniture-fixture-material),Grupo de edad de infantes (product.metafields.shopify.infant-age-group),Material (product.metafields.shopify.material),Tipo de medición (product.metafields.shopify.measuring-type),Tipo de montaje móvil (product.metafields.shopify.mobile-mounting-type),Diseño del nebulizador (product.metafields.shopify.nebulizer-design),Tecnología del nebulizador (product.metafields.shopify.nebulizer-technology),Diseño de chupete/mordedor (product.metafields.shopify.pacifier-teether-design),Características de diseño del patio de juegos (product.metafields.shopify.play-yard-design-features),Portabilidad (product.metafields.shopify.portability),Fuente de alimentación (product.metafields.shopify.power-source),Certificaciones y estándares del producto (product.metafields.shopify.product-certifications-standards),Accesorios para extractores (product.metafields.shopify.pump-accessories),Tipo de rango (product.metafields.shopify.range-type),Grupo de edad recomendado (product.metafields.shopify.recommended-age-group),Tipo de propulsión de juguete para montar (product.metafields.shopify.riding-toy-propulsion-type),Talla del calzado (product.metafields.shopify.shoe-size),Talla (product.metafields.shopify.size),Tiempo del ciclo de esterilización (product.metafields.shopify.sterilization-cycle-time),Método de esterilización (product.metafields.shopify.sterilization-method),Características del cochecito (product.metafields.shopify.stroller-features),Tipo de rueda de cochecito (product.metafields.shopify.stroller-wheel-type),Niveles de succión (product.metafields.shopify.suction-levels),Sexo objetivo (product.metafields.shopify.target-gender),Medición de temperatura (product.metafields.shopify.temperature-measurement),Muestra de prueba (product.metafields.shopify.test-sample),Material del juguete/juego (product.metafields.shopify.toy-game-material),Objetivo de tratamiento (product.metafields.shopify.treatment-objective),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
bicicleta-de-equilibrio-para-bebes-sereed-para-ninos-de-1-ano-y-ninas-de-12-a-24-meses,Bicicleta de equilibrio para bebés SEREED para niños de 1 año y niñas de 12 a 24 meses,"<p class=""p1""><b>Crece Divertido y Seguro</b>: Ideal para edades de 12 a 24 meses, esta bicicleta de equilibrio es el regalo de cumpleaños perfecto para ayudar a los niños pequeños a desarrollar habilidades esenciales como el equilibrio, la dirección y la coordinación, ganando confianza mientras se preparan para la transición a una bicicleta de pedales.</p>
<p class=""p1""><b>Viaje Seguro y Estable</b>: Con un diseño sin pedales y ruedas completamente ensanchadas, esta bicicleta protege los pies del bebé, evitando riesgos de pellizcos. Su límite de giro de 135° y dirección asistida por gravedad garantizan que el bebé mantenga el equilibrio en el suelo, minimizando el riesgo de vuelcos accidentales.</p>
<p class=""p1""><b>Diseño Robusto y Cómodo</b>: Equipada con un resistente marco de aleación de aluminio, un mango de TPU antideslizante y un asiento suave de apoyo, esta mini bicicleta proporciona una experiencia cómoda y segura. Sus ruedas antideslizantes y resistentes al desgaste son ideales tanto para interiores como exteriores, protegiendo las superficies mientras el bebé explora.</p>
<p class=""p1""><b>El Regalo Perfecto para Bebés</b>: Fabricada con materiales de alta calidad, esta bicicleta de equilibrio es segura y duradera, ideal para niños y niñas de 1 año. Su diseño seguro y estable hace de esta bicicleta un regalo práctico y confiable.</p>
<p class=""p1""><b>Ligera y Fácil de Transportar</b>: Con un peso de solo 1.6 kg (3.6 libras), esta bicicleta es fácil de llevar, tanto para usted como para su bebé, aumentando el interés de los niños por jugar y descubrir. Su ligereza permite que el niño la mueva sin dificultad, fomentando la independencia y el disfrute sin esfuerzo adicional.</p>",Baby Heaven,Toys & Games > Toys > Riding Toys,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,1,deny,manual,2900.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/0591/5448/files/61tilO4erpL.__AC_SX300_SY300_QL70_FMwebp.webp?v=1731443113,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,blanco; gris-4,,,,,,,,,,,,,,,,,,,,,,,1-ano-o-mas,manual,,,,,,,,,,,aluminio; plastico,,,kg,,1884.75,active
bicicleta-de-equilibrio-para-bebes-sereed-para-ninos-de-1-ano-y-ninas-de-12-a-24-meses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/61QNfnAxj8L._AC_SX679.jpg?v=1731443113,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bicicleta-de-equilibrio-para-bebes-sereed-para-ninos-de-1-ano-y-ninas-de-12-a-24-meses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/61gVo1uddKL._AC_SX679.jpg?v=1731443113,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bicicleta-de-equilibrio-para-bebes-sereed-para-ninos-de-1-ano-y-ninas-de-12-a-24-meses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/71KhzQOS9xL._AC_SX679.jpg?v=1731443113,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bicicleta-de-equilibrio-para-bebes-sereed-para-ninos-de-1-ano-y-ninas-de-12-a-24-meses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/61YumZ0t4PL._AC_SX679.jpg?v=1731443113,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clip-para-chupete,Clip para chupete,"",Baby Heaven,Baby & Toddler > Nursing & Feeding > Baby Bottles,"","",true,Estilo,gris,,,,,,,,"",0.0,shopify,1,deny,manual,150.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/0591/5448/files/61dxIispfWL._SY450.jpg?v=1731442867,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/61dxIispfWL._SY450.jpg?v=1731442867,kg,,71.00,active
clip-para-chupete,,,,,,,,,azul,,,,,,,,"",0.0,shopify,1,deny,manual,150.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/0591/5448/files/71nR_YTFeL._SY450.jpg?v=1731442867,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/61dxIispfWL._SY450.jpg?v=1731442867,kg,,71.00,
clip-para-chupete,,,,,,,,,verde,,,,,,,,"",0.0,shopify,1,deny,manual,150.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/0591/5448/files/71XTkOFyxUL._SY450.jpg?v=1731442867,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/61dxIispfWL._SY450.jpg?v=1731442867,kg,,71.00,
clip-para-chupete,,,,,,,,,crema,,,,,,,,"",0.0,shopify,1,deny,manual,150.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/0591/5448/files/91B59ge_nIL._SY450.jpg?v=1731442867,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/61dxIispfWL._SY450.jpg?v=1731442867,kg,,71.00,
clip-para-chupete,,,,,,,,,rosado,,,,,,,,"",0.0,shopify,1,deny,manual,150.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/61dxIispfWL._SY450.jpg?v=1731442867,kg,,71.00,
clip-para-chupete,,,,,,,,,cafe,,,,,,,,"",0.0,shopify,1,deny,manual,150.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/61dxIispfWL._SY450.jpg?v=1731442867,kg,,71.00,
cuna-3-en-1-para-bebe,"Cuna Colecho Portátil Larex con Almacenamiento y Ruedas, Altura Ajustable y Fácil de Plegar","<p data-start=""99"" data-end=""341"" class="""">🛡️ <strong data-start=""103"" data-end=""123"">Segura y Estable</strong><br data-start=""123"" data-end=""126"">Fabricada con un resistente marco de <strong data-start=""163"" data-end=""187"">aluminio de aviación</strong>, esta cuna colecho ofrece máxima seguridad y estabilidad. Sus laterales de <strong data-start=""263"" data-end=""285"">malla transpirable</strong> garantizan una excelente ventilación y flujo de aire.</p>
<p data-start=""343"" data-end=""553"" class="""">📏 <strong data-start=""346"" data-end=""366"">Altura Ajustable</strong><br data-start=""366"" data-end=""369"">Cuenta con <strong data-start=""380"" data-end=""403"">5 niveles de altura</strong>, permitiéndote ajustarla fácilmente para mayor comodidad en cada espacio y facilitar el acceso durante las revisiones nocturnas y cambios de pañal.</p>
<p data-start=""555"" data-end=""808"" class="""">🔄 <strong data-start=""558"" data-end=""576"">2 Modos de Uso</strong><br data-start=""576"" data-end=""579"">Úsala como <strong data-start=""590"" data-end=""622"">cuna independiente o colecho</strong>, según tus necesidades. Además, su modo <strong data-start=""663"" data-end=""677"">inclinable</strong> ayuda a prevenir el reflujo del bebé. Sus <strong data-start=""720"" data-end=""753"">ruedas con freno de seguridad</strong> permiten moverla sin esfuerzo y fijarla en su lugar.</p>
<p data-start=""810"" data-end=""1055"" class="""">👜 <strong data-start=""813"" data-end=""849"">Amplio Espacio de Almacenamiento</strong><br data-start=""849"" data-end=""852"">Incluye una <strong data-start=""864"" data-end=""884"">canasta inferior</strong> ideal para guardar pañales, biberones y otros artículos esenciales. Su colchón de soporte brinda un descanso cómodo para bebés de <strong data-start=""1015"" data-end=""1030"">0 a 6 meses</strong> o hasta <strong data-start=""1039"" data-end=""1052"">20 libras</strong>.</p>
<p data-start=""1057"" data-end=""1296"" class="""">⚡ <strong data-start=""1059"" data-end=""1090"">Diseño Práctico y Funcional</strong><br data-start=""1090"" data-end=""1093"">Se <strong data-start=""1096"" data-end=""1137"">ensambla y desmonta en solo 3 minutos</strong>, sin necesidad de herramientas. Sus sábanas y tejidos laterales son <strong data-start=""1206"" data-end=""1243"">desmontables y lavables a máquina</strong>, asegurando siempre un ambiente limpio y acogedor.</p>
<p data-start=""1298"" data-end=""1416"" class="""">⚠️ <strong data-start=""1301"" data-end=""1316"">Advertencia</strong>: Nunca dejes a tu bebé sin supervisión en la cuna. Úsala siempre bajo la vigilancia de un adulto.</p>",Baby Heaven,Furniture > Baby & Toddler Furniture > Bassinets & Cradles > Bassinets,"","",true,Estilo,Gris,,,,,,,,"",0.0,shopify,1,deny,manual,6500.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/0591/5448/files/LarexBabyBassinetGrey.jpg?v=1742673809,1,"",false,,,,,,,,,,,,,,,bebes,,,altura-regulable; plegable; portatil; opciones-de-almacenamiento,,,,,,,,,,gris-3; blanco,,,,,,,,,aluminio; madera,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/LarexBabyBassinetGrey.jpg?v=1742673809,kg,,4584.75,active
cuna-3-en-1-para-bebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/LarexBabyBassinetGrey_2.jpg?v=1742673809,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cuna-3-en-1-para-bebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/LarexBabyBassinetGrey_1.jpg?v=1742673809,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cuna-3-en-1-para-bebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/71INZsNq5nL._SX679.jpg?v=1742673809,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cuna-3-en-1-para-bebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/71lvkwqPNfL._SX679.jpg?v=1742673809,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
termometro-rectal-axilar-y-oral-3-en-1-frida-baby-para-bebe,"Termómetro rectal, axilar y oral 3 en 1 Frida Baby para bebe","<p class=""p1""><b>Medición Rápida y Precisa en 10 Segundos</b>: Obtenga la temperatura de su bebé en un tiempo récord de 10 segundos, con máxima precisión y facilidad.</p>
<p class=""p1""><b>Termómetro Adaptable para Todas las Etapas del Crecimiento</b>: Este termómetro versátil puede utilizarse en todas las etapas de desarrollo de su hijo. Ideal para lecturas rectales en bebés y, a medida que el niño crece, para tomas orales o axilares en niños mayores.</p>
<p class=""p1""><b>Tres Modos de Uso en Uno</b>: Diseñado para ser usado cómodamente en tres modos: oral, rectal y axilar, ajustándose a sus necesidades en cada etapa.</p>
<p class=""p1""><b>Perfecto para Uso Nocturno</b>: La pantalla digital retroiluminada junto con la luz LED integrada facilita la lectura de la temperatura en condiciones de poca luz, haciendo los controles nocturnos rápidos y sin interrupciones.</p>
<p class=""p1""><b>Seguro y Preciso con Tope Rectal</b>: El diseño incorpora un tope de seguridad que evita una inserción excesiva en el uso rectal, garantizando la seguridad del bebé y la tranquilidad de los padres.</p>",Baby Heaven,Health & Beauty > Health Care > Biometric Monitors > Medical Thermometers,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,1,deny,manual,950.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/0591/5448/files/61ac6gzzqML._SX679.jpg?v=1731442352,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,blanco,,boton,,,,lcd,,,,,,oral; rectal; axilar,,,,,,,,,,,,,,,,,,,,,celsius-c,termometro-de-contacto,,,,kg,,604.75,active
termometro-rectal-axilar-y-oral-3-en-1-frida-baby-para-bebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/61dke-p6yjL._SX679.jpg?v=1731442352,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
termometro-rectal-axilar-y-oral-3-en-1-frida-baby-para-bebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/81O3xzZk3qL._SX679.jpg?v=1731442352,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
termometro-rectal-axilar-y-oral-3-en-1-frida-baby-para-bebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/61M6-2pvvtL._SX679.jpg?v=1731442352,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
termometro-rectal-axilar-y-oral-3-en-1-frida-baby-para-bebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/81nQ368HEGL._SX679.jpg?v=1731442352,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conjunto-de-pantalones-cortos-con-estampado-floral-azul-para-ninas,Conjunto de pantalones cortos con estampado floral azul para niñas,"<p><meta charset=""utf-8""><span>Bonito conjunto de shorts en blanco y azul pálido para niñas de Caramelo Kids. La parte superior está confeccionada en jersey de algodón suave y tiene ribetes de volantes de rayas rosas con estampado floral y un lazo fijo a juego en la parte delantera y trasera. Se combina con shorts con ribetes de volantes y elásticos para mayor comodidad.</span></p>",Baby Heaven,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Outfits,"","",true,Talla,6-12 meses,,,,,,,,"",0.0,shopify,1,deny,manual,1350.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/0591/5448/files/Screenshot2024-11-12at2.07.57PM.png?v=1731442111,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,floral,,,,,,,algodon,,,,,,,,,,,,,,,,,,,6-12-meses,,,,,,femenino,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/Screenshot2024-11-12at2.07.57PM.png?v=1731442111,kg,,853.00,active
conjunto-de-pantalones-cortos-con-estampado-floral-azul-para-ninas,,,,,,,,,12-18 meses,,,,,,,,,0.0,shopify,0,deny,manual,1350.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/0591/5448/files/Screenshot2024-11-12at2.08.07PM.png?v=1731442111,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,853.00,
conjunto-de-pantalones-cortos-con-estampado-floral-azul-para-ninas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/Screenshot2024-11-12at2.08.02PM.png?v=1731442111,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conjunto-de-pantalones-cortos-de-algodon-gris-con-diseno-de-conejito-para-ninos,Conjunto de pantalones cortos de algodón gris con diseño de conejito para niños,"<p><meta charset=""utf-8""><span>El conjunto de shorts de algodón gris para niños de Artesanía Granlei es dulce y encantador en un hermoso tono gris nublado. Confeccionado en un suave punto de mezcla de algodón, el top de manga corta presenta un adorable diseño de conejito blanco en el pecho con una linda cola de pompón y ribete de lazo. El cuello Peter Pan blanco y los botones de color gris perlado en la espalda añaden un toque de elegancia. Los shorts a juego tienen una cinturilla elástica ajustable acanalada para mayor comodidad.</span></p>",Baby Heaven,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Outfits,"","",true,Talla,6-12 meses,,,,,,,,"",0.0,shopify,1,deny,manual,1460.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/0591/5448/files/Screenshot2024-11-12at2.06.20PM.png?v=1731442041,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,animal,,,,,,,algodon,,,,,,,,,,,,,,,,,,,6-12-meses,,,,,,unisex,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/Screenshot2024-11-12at2.06.20PM.png?v=1731442041,kg,,947.50,active
conjunto-de-pantalones-cortos-de-algodon-gris-con-diseno-de-conejito-para-ninos,,,,,,,,,12-18 meses,,,,,,,,,0.0,shopify,0,deny,manual,1460.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/0591/5448/files/Screenshot2024-11-12at2.06.33PM.png?v=1731442041,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/Screenshot2024-11-12at2.06.20PM.png?v=1731442041,kg,,947.50,
conjunto-de-pantalones-cortos-de-algodon-gris-con-diseno-de-conejito-para-ninos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/Screenshot2024-11-12at2.06.29PM.png?v=1731442041,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conjunto-de-pantalones-cortos-de-algodon-gris-con-diseno-de-conejito-para-ninos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/Screenshot2024-11-12at2.06.25PM.png?v=1731442041,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conjunto-de-pantalones-cortos-de-algodon-rosa-y-azul-para-ninas,Conjunto de pantalones cortos de algodón rosa y azul para niñas,"<p><meta charset=""utf-8""><span>Bonito conjunto de pantalones cortos de algodón rosa y azul para niñas de Mintini Baby, confeccionado en un algodón ligero y cómodo. La bonita camiseta tiene frunces en la parte superior, lo que permite que se deslice fácilmente por la cabeza. Los tirantes están adornados con volantes de rayas rosas y azules, a juego con los lazos de la parte delantera, y el dobladillo tiene volantes. Los pantalones cortos azules de rayas finas tienen un elástico suave y un aplique de lazo rosa en la espalda para un bonito acabado coordinado.</span></p>",Baby Heaven,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Outfits,"","",true,Talla,6-12 meses,,,,,,,,"",0.0,shopify,1,deny,manual,1650.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/0591/5448/files/Screenshot2024-11-12at2.04.07PM.png?v=1731441945,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,rosa-2,,,,,,,algodon,,,,,,,,,,,,,,,,,,,6-12-meses,,,,,,femenino,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/Screenshot2024-11-12at2.04.07PM.png?v=1731441945,kg,,1073.50,active
conjunto-de-pantalones-cortos-de-algodon-rosa-y-azul-para-ninas,,,,,,,,,12-18 meses,,,,,,,,,0.0,shopify,0,deny,manual,1650.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/0591/5448/files/Screenshot2024-11-12at2.04.28PM.png?v=1731441945,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1073.50,
conjunto-de-pantalones-cortos-de-algodon-rosa-y-azul-para-ninas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/Screenshot2024-11-12at2.04.18PM.png?v=1731441945,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conjunto-de-pantalones-cortos-de-algodon-rosa-y-azul-para-ninas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/Screenshot2024-11-12at2.04.15PM.png?v=1731441945,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conjunto-de-pantalones-cortos-de-algodon-rosa-y-azul-para-ninas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/Screenshot2024-11-12at2.04.11PM.png?v=1731441945,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conjunto-de-pantalones-cortos-fruncidos-en-azul-marino-para-ninos,Conjunto de pantalones cortos fruncidos en azul marino para niños,"<p><meta charset=""utf-8""><span>El conjunto de pantalones cortos fruncidos en azul marino para niños de Pretty Originals presenta un encantador estilo tradicional. El conjunto incluye una camisa de mezcla de algodón blanca con pechera fruncida y bordada a mano, complementada con un cuello con efecto lino en azul marino y puños vueltos. Los pantalones cortos cuentan con tirantes cruzados ajustables con cierre de botones, lo que garantiza un ajuste ceñido. Perfecto para la primavera y el verano</span></p>",Baby Heaven,Apparel & Accessories > Clothing > Shorts > Denim Shorts,"","",true,Talla,6-12 meses,,,,,,,,"",0.0,shopify,1,deny,manual,1650.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/0591/5448/files/Screenshot2024-11-12at2.02.09PM.png?v=1731441756,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-12-meses,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/Screenshot2024-11-12at2.02.09PM.png?v=1731441756,kg,,1073.50,active
conjunto-de-pantalones-cortos-fruncidos-en-azul-marino-para-ninos,,,,,,,,,12-18 meses,,,,,,,,,0.0,shopify,0,deny,manual,1650.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/0591/5448/files/Screenshot2024-11-12at2.02.25PM.png?v=1731441756,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1073.50,
conjunto-de-pantalones-cortos-fruncidos-en-azul-marino-para-ninos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/Screenshot2024-11-12at2.02.18PM.png?v=1731441757,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
